event_date,device_category,country,source,medium,total_users,page_views,item_views,add_to_carts,checkouts,purchases,total_revenue
2020-11-24,tablet,Malaysia,<Other>,referral,1,1,0,0,0,0,0.0
2020-11-24,mobile,Italy,<Other>,<Other>,3,7,2,0,0,0,0.0
2020-11-24,mobile,Israel,google,organic,2,2,3,0,0,0,0.0
2020-11-24,mobile,Netherlands,<Other>,referral,2,12,0,0,0,0,0.0
2020-11-24,desktop,Japan,<Other>,referral,3,5,0,0,0,0,0.0
2020-11-24,mobile,Sweden,google,organic,3,5,0,0,0,0,0.0
2020-11-24,desktop,India,(direct),(none),61,201,79,0,1,0,0.0
2020-11-24,desktop,Denmark,<Other>,<Other>,1,2,0,0,0,0,0.0
2020-11-24,mobile,Australia,shop.googlemerchandisestore.com,referral,1,23,7,0,0,0,0.0
2020-11-24,mobile,China,google,organic,9,123,57,0,0,0,0.0
2020-11-24,mobile,Pakistan,<Other>,<Other>,1,1,0,0,0,0,0.0
2020-11-24,mobile,South Korea,<Other>,referral,2,3,1,0,0,0,0.0
2020-11-24,mobile,United Kingdom,google,organic,17,178,80,0,1,0,0.0
2020-11-24,mobile,Macao,<Other>,referral,1,3,0,0,0,0,0.0
2020-11-24,desktop,Germany,google,cpc,3,14,3,0,1,0,0.0
2020-11-24,desktop,Canada,google,cpc,5,19,0,0,0,0,0.0
2020-11-24,desktop,South Korea,<Other>,referral,3,7,1,0,0,0,0.0
2020-11-24,tablet,Ecuador,google,organic,1,2,0,0,0,0,0.0
2020-11-24,desktop,Germany,google,organic,17,40,4,0,0,0,0.0
2020-11-24,mobile,Australia,google,organic,4,14,5,0,0,0,0.0
2020-11-24,mobile,Vietnam,(direct),(none),2,11,3,0,0,0,0.0
2020-11-24,desktop,Pakistan,(direct),(none),1,4,0,0,0,0,0.0
2020-11-24,tablet,China,(direct),(none),1,0,0,0,0,0,0.0
2020-11-24,desktop,Italy,(direct),(none),4,4,0,0,0,0,0.0
2020-11-24,desktop,Norway,<Other>,referral,1,3,0,0,0,0,0.0
2020-11-24,mobile,Brazil,<Other>,<Other>,7,21,2,0,0,0,0.0
2020-11-24,desktop,United Kingdom,google,cpc,5,10,3,0,0,0,0.0
2020-11-24,mobile,Italy,(direct),(none),12,52,14,0,1,0,0.0
2020-11-24,desktop,Spain,google,organic,13,23,9,0,0,0,0.0
2020-11-24,desktop,Pakistan,<Other>,<Other>,1,1,0,0,0,0,0.0
2020-11-24,desktop,Israel,<Other>,organic,2,11,2,0,0,0,0.0
2020-11-24,desktop,Brazil,google,organic,9,61,51,0,0,0,0.0
2020-11-24,desktop,India,<Other>,<Other>,24,65,13,0,1,0,0.0
2020-11-24,mobile,Hong Kong,<Other>,<Other>,1,1,0,0,0,0,0.0
2020-11-24,desktop,Indonesia,<Other>,referral,3,6,3,0,0,0,0.0
2020-11-24,desktop,India,(data deleted),(data deleted),16,50,20,0,0,0,0.0
2020-11-24,mobile,Canada,(direct),(none),22,70,20,0,1,0,0.0
2020-11-24,desktop,Guatemala,(direct),(none),1,2,0,0,0,0,0.0
2020-11-24,desktop,Indonesia,shop.googlemerchandisestore.com,referral,4,14,3,0,0,0,0.0
2020-11-24,tablet,Ukraine,google,organic,1,115,56,0,1,0,0.0
2020-11-24,desktop,China,(direct),(none),8,18,3,0,0,0,0.0
2020-11-24,mobile,Sweden,<Other>,<Other>,1,2,0,0,0,0,0.0
2020-11-24,mobile,Mexico,google,organic,4,57,14,0,0,0,0.0
2020-11-24,desktop,Spain,(direct),(none),7,8,0,0,0,0,0.0
2020-11-24,desktop,China,<Other>,<Other>,8,26,9,0,0,0,0.0
2020-11-24,desktop,United Kingdom,shop.googlemerchandisestore.com,referral,5,1,0,0,0,0,0.0
2020-11-24,desktop,South Korea,(data deleted),(data deleted),3,2,0,0,0,0,0.0
2020-11-24,desktop,United Kingdom,<Other>,<Other>,11,131,59,0,1,0,0.0
2020-11-24,mobile,Switzerland,(direct),(none),5,16,6,0,0,0,0.0
2020-11-24,tablet,Brazil,(data deleted),(data deleted),1,11,4,0,0,0,0.0
2020-11-24,tablet,United States,<Other>,referral,7,27,1,0,0,0,0.0
2020-11-24,mobile,Australia,(direct),(none),4,11,2,0,1,0,0.0
2020-11-24,desktop,Taiwan,shop.googlemerchandisestore.com,referral,3,6,5,0,0,0,0.0
2020-11-24,mobile,(not set),<Other>,<Other>,4,7,0,0,0,0,0.0
2020-11-24,mobile,Germany,google,organic,8,39,17,0,0,0,0.0
2020-11-24,desktop,(not set),shop.googlemerchandisestore.com,referral,2,34,8,0,0,0,0.0
2020-11-24,desktop,Australia,(data deleted),(data deleted),2,5,1,0,0,0,0.0
2020-11-24,tablet,India,<Other>,referral,1,1,0,0,0,0,0.0
2020-11-24,mobile,Denmark,<Other>,<Other>,1,1,0,0,0,0,0.0
2020-11-24,desktop,Norway,google,organic,1,15,5,0,1,0,0.0
2020-11-24,desktop,Puerto Rico,google,organic,1,1,0,0,0,0,0.0
2020-11-24,tablet,Japan,(direct),(none),1,3,0,0,0,0,0.0
2020-11-24,mobile,Brazil,shop.googlemerchandisestore.com,referral,3,8,2,0,0,0,0.0
2020-11-24,mobile,Ukraine,(direct),(none),2,5,0,0,0,0,0.0
2020-11-24,mobile,Georgia,google,organic,1,1,0,0,0,0,0.0
2020-11-24,mobile,United States,<Other>,organic,27,167,65,0,1,0,0.0
2020-11-24,mobile,Belgium,shop.googlemerchandisestore.com,referral,1,0,0,0,0,0,0.0
2020-11-24,desktop,Vietnam,(direct),(none),2,21,3,0,0,0,0.0
2020-11-24,desktop,Israel,<Other>,<Other>,3,7,0,0,0,0,0.0
2020-11-24,desktop,Turkey,(direct),(none),9,12,3,0,0,0,0.0
2020-11-24,mobile,Lithuania,(data deleted),(data deleted),1,1,0,0,0,0,0.0
2020-11-24,mobile,Lithuania,google,organic,2,2,1,0,0,0,0.0
2020-11-24,mobile,Finland,(direct),(none),1,2,0,0,0,0,0.0
2020-11-24,mobile,Spain,<Other>,(data deleted),1,6,4,0,0,0,0.0
2020-11-24,desktop,Germany,<Other>,<Other>,4,8,0,0,0,0,0.0
2020-11-24,desktop,Taiwan,(direct),(none),13,40,13,0,0,0,0.0
2020-11-24,mobile,Canada,<Other>,referral,12,53,10,0,0,0,0.0
2020-11-24,desktop,(not set),<Other>,<Other>,1,1,0,0,0,0,0.0
2020-11-24,desktop,Dominican Republic,shop.googlemerchandisestore.com,referral,1,0,0,0,0,0,0.0
2020-11-24,mobile,Philippines,google,cpc,1,3,0,0,0,0,0.0
2020-11-24,desktop,Nigeria,(data deleted),(data deleted),1,0,0,0,0,0,0.0
2020-11-24,mobile,Hong Kong,google,organic,2,7,3,0,0,0,0.0
2020-11-24,mobile,(not set),(data deleted),(data deleted),2,2,0,0,0,0,0.0
2020-11-24,desktop,China,shop.googlemerchandisestore.com,referral,5,13,4,0,0,0,0.0
2020-11-24,tablet,Canada,shop.googlemerchandisestore.com,referral,1,1,0,0,0,0,0.0
2020-11-24,mobile,Turkey,google,organic,5,21,2,0,0,0,0.0
2020-11-24,desktop,Croatia,(data deleted),(data deleted),1,1,0,0,0,0,0.0
2020-11-24,tablet,Pakistan,(direct),(none),1,2,0,0,0,0,0.0
2020-11-24,mobile,Poland,(direct),(none),1,1,0,0,0,0,0.0
2020-11-24,tablet,Ireland,google,organic,1,1,0,0,0,0,0.0
2020-11-24,desktop,Japan,google,organic,8,59,27,0,5,0,0.0
2020-11-24,mobile,Singapore,(data deleted),(data deleted),2,2,0,0,0,0,0.0
2020-11-24,desktop,Czechia,(direct),(none),1,1,0,0,0,0,0.0
2020-11-24,mobile,Peru,<Other>,<Other>,1,11,2,0,0,0,0.0
2020-11-24,mobile,Ukraine,(data deleted),(data deleted),1,8,2,0,0,0,0.0
2020-11-24,mobile,Netherlands,<Other>,<Other>,5,21,8,0,0,0,0.0
2020-11-24,mobile,Argentina,(direct),(none),2,2,0,0,0,0,0.0
2020-11-24,mobile,Israel,<Other>,referral,1,3,0,0,0,0,0.0
2020-11-24,desktop,Italy,<Other>,organic,1,1,0,0,0,0,0.0
2020-11-24,desktop,Czechia,google,organic,4,29,1,0,0,0,0.0
2020-11-24,mobile,Canada,shop.googlemerchandisestore.com,referral,11,22,3,0,0,0,0.0
2020-11-24,desktop,Argentina,<Other>,<Other>,1,115,54,0,1,0,0.0
2020-11-24,mobile,United Arab Emirates,<Other>,<Other>,1,2,0,0,0,0,0.0
2020-11-24,desktop,Kenya,google,organic,1,2,0,0,0,0,0.0
2020-11-24,mobile,Czechia,(data deleted),(data deleted),1,1,0,0,0,0,0.0
2020-11-24,mobile,Indonesia,<Other>,organic,1,1,0,0,0,0,0.0
2020-11-24,desktop,Thailand,google,organic,6,9,0,0,0,0,0.0
2020-11-24,mobile,China,<Other>,<Other>,3,5,0,0,0,0,0.0
2020-11-24,mobile,Indonesia,<Other>,<Other>,1,5,3,0,0,0,0.0
2020-11-24,desktop,Latvia,(direct),(none),1,1,0,0,0,0,0.0
2020-11-24,mobile,Brazil,(direct),(none),4,20,3,0,0,0,0.0
2020-11-24,desktop,Spain,shop.googlemerchandisestore.com,referral,6,13,3,0,0,0,0.0
2020-11-24,mobile,Ireland,<Other>,organic,1,6,0,0,0,0,0.0
2020-11-24,desktop,Singapore,shop.googlemerchandisestore.com,referral,4,4,0,0,0,0,0.0
2020-11-24,mobile,(not set),<Other>,referral,1,2,0,0,0,0,0.0
2020-11-24,desktop,Philippines,<Other>,referral,1,1,0,0,0,0,0.0
2020-11-24,mobile,Greece,(data deleted),(data deleted),1,0,0,0,0,0,0.0
2020-11-24,mobile,Greece,google,organic,3,6,1,0,0,0,0.0
2020-11-24,desktop,Nigeria,shop.googlemerchandisestore.com,referral,1,2,2,0,0,0,0.0
2020-11-24,mobile,Ireland,google,organic,4,14,2,0,0,0,0.0
2020-11-24,desktop,Netherlands,shop.googlemerchandisestore.com,referral,3,17,5,0,0,0,0.0
2020-11-24,mobile,Spain,google,cpc,1,1,0,0,0,0,0.0
2020-11-24,desktop,Singapore,(data deleted),(data deleted),4,11,5,0,0,0,0.0
2020-11-24,desktop,Belarus,google,organic,1,1,0,0,0,0,0.0
2020-11-24,tablet,United States,google,organic,10,30,17,0,0,0,0.0
2020-11-24,mobile,India,<Other>,referral,23,134,47,0,5,0,0.0
2020-11-24,tablet,United Kingdom,google,organic,2,5,0,0,0,0,0.0
2020-11-24,mobile,Dominican Republic,(direct),(none),1,3,0,0,0,0,0.0
2020-11-24,desktop,Malaysia,(direct),(none),6,8,0,0,0,0,0.0
2020-11-24,tablet,Taiwan,<Other>,referral,1,2,0,0,0,0,0.0
2020-11-24,desktop,Macao,<Other>,<Other>,1,1,0,0,0,0,0.0
2020-11-24,desktop,Mexico,<Other>,referral,2,2,0,0,0,0,0.0
2020-11-24,mobile,South Korea,(direct),(none),4,11,0,0,0,0,0.0
2020-11-24,mobile,Kazakhstan,shop.googlemerchandisestore.com,referral,1,5,1,0,0,0,0.0
2020-11-24,desktop,Thailand,<Other>,<Other>,2,11,0,0,0,0,0.0
2020-11-24,tablet,Bangladesh,(data deleted),(data deleted),1,0,0,0,0,0,0.0
2020-11-24,tablet,India,(direct),(none),2,6,2,0,0,0,0.0
2020-11-24,tablet,Thailand,(data deleted),(data deleted),1,1,0,0,0,0,0.0
2020-11-24,desktop,Ireland,<Other>,organic,1,2,0,0,0,0,0.0
2020-11-24,desktop,Venezuela,google,organic,1,1,0,0,0,0,0.0
2020-11-24,tablet,United States,shop.googlemerchandisestore.com,referral,3,19,2,0,0,0,0.0
2020-11-24,desktop,Ukraine,google,cpc,1,3,2,0,0,0,0.0
2020-11-24,mobile,Mexico,<Other>,<Other>,1,2,0,0,0,0,0.0
2020-11-24,mobile,Spain,<Other>,<Other>,8,8,0,0,0,0,0.0
2020-11-24,desktop,Brazil,(data deleted),(data deleted),3,4,0,0,0,0,0.0
2020-11-24,desktop,Hong Kong,google,organic,5,14,1,0,0,0,0.0
2020-11-24,desktop,Colombia,<Other>,<Other>,3,15,2,0,2,0,0.0
2020-11-24,mobile,Pakistan,(data deleted),(data deleted),1,15,7,0,1,0,0.0
2020-11-24,mobile,Bangladesh,<Other>,referral,2,1,0,0,0,0,0.0
2020-11-24,desktop,Nepal,<Other>,<Other>,1,2,2,0,0,0,0.0
2020-11-24,mobile,Taiwan,shop.googlemerchandisestore.com,referral,3,5,1,0,0,0,0.0
2020-11-24,mobile,Spain,google,organic,9,37,23,0,0,0,0.0
2020-11-24,mobile,Japan,(data deleted),(data deleted),3,2,0,0,0,0,0.0
2020-11-24,desktop,Russia,(direct),(none),4,5,0,0,0,0,0.0
2020-11-24,desktop,South Africa,<Other>,<Other>,1,1,0,0,0,0,0.0
2020-11-24,mobile,Slovakia,(direct),(none),1,3,0,0,0,0,0.0
2020-11-24,mobile,Iceland,<Other>,<Other>,1,2,0,0,0,0,0.0
2020-11-24,mobile,France,<Other>,<Other>,5,6,0,0,0,0,0.0
2020-11-24,mobile,Czechia,<Other>,<Other>,1,1,0,0,0,0,0.0
2020-11-24,mobile,United Kingdom,google,cpc,6,7,2,0,0,0,0.0
2020-11-24,mobile,Russia,(direct),(none),1,1,0,0,0,0,0.0
2020-11-24,desktop,Turkey,shop.googlemerchandisestore.com,referral,2,2,0,0,0,0,0.0
2020-11-24,desktop,Switzerland,(direct),(none),4,11,3,0,0,0,0.0
2020-11-24,mobile,Japan,(direct),(none),7,15,3,0,0,0,0.0
2020-11-24,desktop,Argentina,google,cpc,1,3,0,0,0,0,0.0
2020-11-24,tablet,South Korea,(direct),(none),1,1,0,0,0,0,0.0
2020-11-24,desktop,Czechia,<Other>,<Other>,2,2,0,0,0,0,0.0
2020-11-24,desktop,Spain,<Other>,<Other>,8,22,1,0,0,0,0.0
2020-11-24,desktop,South Korea,google,organic,9,15,3,0,0,0,0.0
2020-11-24,desktop,Thailand,(direct),(none),6,44,23,0,1,0,0.0
2020-11-24,mobile,Turkey,(direct),(none),4,9,2,0,0,0,0.0
2020-11-24,mobile,Japan,google,organic,6,37,3,0,0,0,0.0
2020-11-24,mobile,Estonia,shop.googlemerchandisestore.com,referral,1,2,0,0,0,0,0.0
2020-11-24,mobile,Spain,(data deleted),(data deleted),1,1,0,0,0,0,0.0
2020-11-24,desktop,Sweden,(direct),(none),3,12,2,0,1,0,0.0
2020-11-24,tablet,Turkey,google,cpc,1,5,2,0,0,0,0.0
2020-11-24,desktop,(not set),google,cpc,2,2,0,0,0,0,0.0
2020-11-24,desktop,Japan,shop.googlemerchandisestore.com,referral,1,0,0,0,0,0,0.0
2020-11-24,mobile,Vietnam,(data deleted),(data deleted),1,1,0,0,0,0,0.0
2020-11-24,mobile,India,<Other>,organic,5,7,1,0,0,0,0.0
2020-11-24,desktop,Japan,<Other>,<Other>,2,2,0,0,0,0,0.0
2020-11-24,desktop,United Arab Emirates,(direct),(none),2,8,3,0,0,0,0.0
2020-11-24,desktop,Paraguay,shop.googlemerchandisestore.com,referral,1,0,0,0,0,0,0.0
2020-11-24,desktop,Finland,google,organic,4,5,3,0,0,0,0.0
2020-11-24,desktop,Hong Kong,<Other>,<Other>,1,3,2,0,0,0,0.0
2020-11-24,mobile,Netherlands,shop.googlemerchandisestore.com,referral,4,2,0,0,0,0,0.0
2020-11-24,mobile,Sweden,(direct),(none),2,6,0,0,0,0,0.0
2020-11-24,desktop,United Kingdom,(data deleted),(data deleted),7,28,20,0,0,0,0.0
2020-11-24,mobile,Puerto Rico,shop.googlemerchandisestore.com,referral,1,4,0,0,0,0,0.0
2020-11-24,desktop,Poland,<Other>,referral,4,7,4,0,0,0,0.0
2020-11-24,desktop,Colombia,google,organic,4,11,2,0,0,0,0.0
2020-11-24,desktop,Austria,(direct),(none),2,4,1,0,0,0,0.0
2020-11-24,desktop,France,google,cpc,3,24,8,0,1,0,0.0
2020-11-24,mobile,Poland,<Other>,<Other>,3,20,5,0,2,0,0.0
2020-11-24,mobile,Turkey,<Other>,referral,3,8,1,0,0,0,0.0
2020-11-24,mobile,Switzerland,google,organic,2,3,0,0,0,0,0.0
2020-11-24,desktop,Peru,(data deleted),(data deleted),1,6,0,0,0,0,0.0
2020-11-24,mobile,Philippines,google,organic,6,17,4,0,0,0,0.0
2020-11-24,mobile,Spain,(direct),(none),7,49,14,0,2,0,0.0
2020-11-24,mobile,Indonesia,google,cpc,4,10,8,0,0,0,0.0
2020-11-24,desktop,South Korea,<Other>,organic,1,27,23,0,0,0,0.0
2020-11-24,mobile,Sweden,<Other>,referral,1,1,0,0,0,0,0.0
2020-11-24,tablet,Denmark,google,organic,1,1,1,0,0,0,0.0
2020-11-24,mobile,Denmark,google,organic,4,10,6,0,0,0,0.0
2020-11-24,mobile,Japan,<Other>,referral,3,6,0,0,0,0,0.0
2020-11-24,tablet,India,google,organic,1,2,0,0,0,0,0.0
2020-11-24,mobile,Vietnam,google,organic,4,25,10,0,0,0,0.0
2020-11-24,desktop,Australia,google,organic,6,16,10,0,0,0,0.0
2020-11-24,desktop,Philippines,(direct),(none),1,1,0,0,0,0,0.0
2020-11-24,desktop,Taiwan,<Other>,<Other>,3,4,0,0,0,0,0.0
2020-11-24,mobile,Germany,<Other>,referral,4,22,8,0,0,0,0.0
2020-11-24,tablet,Croatia,<Other>,organic,1,115,54,0,1,0,0.0
2020-11-24,desktop,Romania,google,organic,2,2,0,0,0,0,0.0
2020-11-24,desktop,Portugal,google,organic,3,8,0,0,0,0,0.0
2020-11-24,desktop,Spain,<Other>,referral,6,9,2,0,0,0,0.0
2020-11-24,desktop,Philippines,shop.googlemerchandisestore.com,referral,1,2,0,0,0,0,0.0
2020-11-24,desktop,Jamaica,google,organic,1,1,0,0,0,0,0.0
2020-11-24,desktop,Bulgaria,google,cpc,1,1,0,0,0,0,0.0
2020-11-24,desktop,Austria,<Other>,<Other>,1,3,0,0,0,0,0.0
2020-11-24,desktop,Poland,(direct),(none),9,52,17,0,0,0,0.0
2020-11-24,mobile,Hong Kong,(direct),(none),3,4,0,0,0,0,0.0
2020-11-24,desktop,Singapore,<Other>,referral,5,101,55,0,1,0,0.0
2020-11-24,desktop,South Africa,<Other>,referral,2,2,0,0,0,0,0.0
2020-11-24,desktop,Latvia,<Other>,<Other>,1,24,8,0,2,0,0.0
2020-11-24,desktop,Taiwan,google,cpc,3,12,3,0,0,0,0.0
2020-11-24,desktop,Ireland,<Other>,referral,1,2,3,0,0,0,0.0
2020-11-24,mobile,Germany,shop.googlemerchandisestore.com,referral,4,12,0,0,0,0,0.0
2020-11-24,mobile,China,(data deleted),(data deleted),1,0,0,0,0,0,0.0
2020-11-24,desktop,United Kingdom,<Other>,referral,6,39,11,0,3,0,0.0
2020-11-24,desktop,Bahamas,(data deleted),(data deleted),1,0,0,0,0,0,0.0
2020-11-24,desktop,Turkey,<Other>,referral,4,7,1,0,0,0,0.0
2020-11-24,mobile,Latvia,(direct),(none),1,1,0,0,0,0,0.0
2020-11-24,mobile,Oman,google,organic,1,1,0,0,0,0,0.0
2020-11-24,desktop,Italy,shop.googlemerchandisestore.com,referral,1,12,4,0,0,0,0.0
2020-11-24,desktop,Argentina,google,organic,2,8,0,0,0,0,0.0
2020-11-24,desktop,Kenya,(direct),(none),1,2,3,0,0,0,0.0
2020-11-24,mobile,Czechia,shop.googlemerchandisestore.com,referral,2,3,1,0,0,0,0.0
2020-11-24,tablet,United Kingdom,(direct),(none),1,1,0,0,0,0,0.0
2020-11-24,tablet,India,(data deleted),(data deleted),1,1,0,0,0,0,0.0
2020-11-24,mobile,Indonesia,google,organic,1,3,6,0,0,0,0.0
2020-11-24,desktop,Hungary,<Other>,<Other>,1,1,0,0,0,0,0.0
2020-11-24,desktop,Finland,google,cpc,1,2,0,0,0,0,0.0
2020-11-24,desktop,Philippines,(data deleted),(data deleted),1,10,7,0,0,0,0.0
2020-11-24,desktop,Portugal,<Other>,referral,1,1,0,0,0,0,0.0
2020-11-24,mobile,Argentina,shop.googlemerchandisestore.com,referral,1,8,3,0,0,0,0.0
2020-11-24,mobile,Colombia,(direct),(none),2,3,0,0,0,0,0.0
2020-11-24,desktop,Serbia,(direct),(none),1,2,0,0,0,0,0.0
2020-11-24,desktop,Germany,<Other>,referral,2,7,1,0,0,0,0.0
2020-11-24,desktop,Ecuador,(direct),(none),1,1,0,0,0,0,0.0
2020-11-24,desktop,Malta,(direct),(none),1,1,0,0,0,0,0.0
2020-11-24,desktop,Italy,google,organic,8,21,1,0,0,0,0.0
2020-11-24,mobile,Slovenia,<Other>,<Other>,1,1,0,0,0,0,0.0
2020-11-24,tablet,Germany,google,organic,1,1,0,0,0,0,0.0
2020-11-24,desktop,Peru,<Other>,referral,2,2,1,0,0,0,0.0
2020-11-24,mobile,Czechia,(direct),(none),3,3,0,0,0,0,0.0
2020-11-24,desktop,Singapore,<Other>,<Other>,3,119,54,0,1,0,0.0
2020-11-24,desktop,Peru,google,organic,6,35,13,0,0,0,0.0
2020-11-24,mobile,Indonesia,<Other>,referral,3,22,3,0,0,0,0.0
2020-11-24,desktop,Russia,(data deleted),(data deleted),1,0,0,0,0,0,0.0
2020-11-24,desktop,Bulgaria,<Other>,<Other>,1,9,3,0,1,0,0.0
2020-11-24,mobile,South Africa,(direct),(none),1,22,8,0,0,0,0.0
2020-11-24,mobile,Norway,<Other>,referral,1,16,4,0,1,0,0.0
2020-11-24,mobile,Portugal,(direct),(none),1,1,0,0,0,0,0.0
2020-11-24,desktop,Thailand,(data deleted),(data deleted),2,3,1,0,0,0,0.0
2020-11-24,mobile,Mexico,(direct),(none),3,5,4,0,0,0,0.0
2020-11-24,desktop,Mexico,(data deleted),(data deleted),3,0,0,0,0,0,0.0
2020-11-24,mobile,Greece,shop.googlemerchandisestore.com,referral,1,0,0,0,0,0,0.0
2020-11-24,desktop,China,google,cpc,4,10,0,0,0,0,0.0
2020-11-24,mobile,Jordan,google,cpc,1,1,0,0,0,0,0.0
2020-11-24,desktop,Vietnam,google,cpc,1,1,0,0,0,0,0.0
2020-11-24,mobile,Russia,<Other>,<Other>,1,4,0,0,0,0,0.0
2020-11-24,desktop,Sweden,google,organic,3,13,8,0,0,0,0.0
2020-11-24,mobile,Ukraine,shop.googlemerchandisestore.com,referral,2,10,14,0,0,0,0.0
2020-11-24,desktop,United States,<Other>,(data deleted),2,3,7,0,0,0,0.0
2020-11-24,desktop,Cambodia,<Other>,referral,1,1,0,0,0,0,0.0
2020-11-24,tablet,Italy,google,organic,1,1,1,0,0,0,0.0
2020-11-24,mobile,Bangladesh,(direct),(none),2,2,0,0,0,0,0.0
2020-11-24,desktop,Morocco,shop.googlemerchandisestore.com,referral,1,34,10,0,0,0,0.0
2020-11-24,desktop,Nigeria,google,organic,1,2,0,0,0,0,0.0
2020-11-24,mobile,Singapore,shop.googlemerchandisestore.com,referral,6,7,2,0,0,0,0.0
2020-11-24,mobile,France,<Other>,organic,2,7,0,0,0,0,0.0
2020-11-24,mobile,(not set),<Other>,organic,1,3,0,0,0,0,0.0
2020-11-24,desktop,Serbia,shop.googlemerchandisestore.com,referral,1,7,0,0,0,0,0.0
2020-11-24,desktop,Chile,shop.googlemerchandisestore.com,referral,1,33,18,0,0,0,0.0
2020-11-24,mobile,Venezuela,<Other>,<Other>,1,1,0,0,0,0,0.0
2020-11-24,desktop,Belgium,(direct),(none),4,6,1,0,0,0,0.0
2020-11-24,desktop,Australia,shop.googlemerchandisestore.com,referral,3,4,0,0,0,0,0.0
2020-11-24,desktop,Saudi Arabia,<Other>,referral,1,2,0,0,0,0,0.0
2020-11-24,desktop,Greece,(direct),(none),1,114,50,0,1,0,0.0
2020-11-24,desktop,Australia,<Other>,<Other>,4,10,3,0,0,0,0.0
2020-11-24,mobile,Norway,<Other>,<Other>,2,31,13,0,1,0,0.0
2020-11-24,tablet,United States,<Other>,organic,2,9,2,0,0,0,0.0
2020-11-24,mobile,United Kingdom,<Other>,(data deleted),1,1,0,0,0,0,0.0
2020-11-24,mobile,Switzerland,<Other>,organic,1,5,1,0,0,0,0.0
2020-11-24,mobile,Bulgaria,google,organic,1,1,0,0,0,0,0.0
2020-11-24,desktop,France,<Other>,referral,5,8,1,0,0,0,0.0
2020-11-24,desktop,Turkey,<Other>,organic,2,8,3,0,0,0,0.0
2020-11-24,desktop,Peru,(direct),(none),2,13,4,0,0,0,0.0
2020-11-24,desktop,Denmark,google,organic,3,9,4,0,0,0,0.0
2020-11-24,mobile,Sweden,google,cpc,2,14,9,0,0,0,0.0
2020-11-24,desktop,United Arab Emirates,<Other>,referral,2,2,1,0,0,0,0.0
2020-11-24,desktop,Colombia,(data deleted),(data deleted),1,0,0,0,0,0,0.0
2020-11-24,tablet,Argentina,<Other>,referral,1,1,0,0,0,0,0.0
2020-11-24,mobile,Norway,google,organic,1,2,0,0,0,0,0.0
2020-11-24,mobile,Turkey,(data deleted),(data deleted),1,1,0,0,0,0,0.0
2020-11-24,mobile,France,google,cpc,3,13,9,0,0,0,0.0
2020-11-24,tablet,Ecuador,(direct),(none),1,1,0,0,0,0,0.0
2020-11-24,mobile,Venezuela,shop.googlemerchandisestore.com,referral,1,9,2,0,0,0,0.0
2020-11-24,desktop,Malaysia,google,organic,2,3,0,0,0,0,0.0
2020-11-24,mobile,Argentina,(data deleted),(data deleted),1,9,6,0,0,0,0.0
2020-11-24,desktop,Uruguay,google,organic,1,1,0,0,0,0,0.0
2020-11-24,desktop,Turkey,(data deleted),(data deleted),5,21,9,0,0,0,0.0
2020-11-24,mobile,Croatia,<Other>,<Other>,1,1,0,0,0,0,0.0
2020-11-24,mobile,South Korea,<Other>,<Other>,2,3,0,0,0,0,0.0
2020-11-24,mobile,Greece,(direct),(none),3,4,0,0,0,0,0.0
2020-11-24,desktop,Hungary,<Other>,referral,1,1,1,0,0,0,0.0
2020-11-24,mobile,Argentina,google,organic,3,6,0,0,0,0,0.0
2020-11-24,desktop,Denmark,(direct),(none),2,3,0,0,0,0,0.0
2020-11-24,desktop,South Africa,(direct),(none),1,23,13,0,0,0,0.0
2020-11-24,tablet,Israel,shop.googlemerchandisestore.com,referral,1,1,0,0,0,0,0.0
2020-11-24,desktop,Poland,google,cpc,1,1,0,0,0,0,0.0
2020-11-24,desktop,Ukraine,(direct),(none),1,3,2,0,0,0,0.0
2020-11-24,desktop,Argentina,<Other>,referral,2,2,0,0,0,0,0.0
2020-11-24,desktop,Bulgaria,(direct),(none),1,2,1,0,0,0,0.0
2020-11-24,mobile,Ecuador,<Other>,<Other>,2,2,0,0,0,0,0.0
2020-11-24,mobile,Italy,shop.googlemerchandisestore.com,referral,2,9,2,0,0,0,0.0
2020-11-24,mobile,Malaysia,google,organic,3,3,0,0,0,0,0.0
2020-11-24,mobile,Lithuania,<Other>,<Other>,1,5,1,0,0,0,0.0
2020-11-24,desktop,Chile,(direct),(none),1,11,0,0,0,0,0.0
2020-11-24,desktop,Belgium,google,cpc,1,1,0,0,0,0,0.0
2020-11-24,desktop,Nepal,(direct),(none),1,2,0,0,0,0,0.0
2020-11-24,tablet,Sri Lanka,(direct),(none),1,1,0,0,0,0,0.0
2020-11-24,desktop,Portugal,(direct),(none),2,2,0,0,0,0,0.0
2020-11-24,desktop,Greece,google,organic,3,9,1,0,0,0,0.0
2020-11-24,desktop,Nigeria,(direct),(none),2,5,2,0,0,0,0.0
2020-11-24,mobile,United Arab Emirates,(direct),(none),1,11,1,0,1,0,0.0
2020-11-24,mobile,Ireland,(direct),(none),2,11,1,0,0,0,0.0
2020-11-24,desktop,France,<Other>,<Other>,7,25,13,0,0,0,0.0
2020-11-24,mobile,Colombia,<Other>,organic,1,0,0,0,0,0,0.0
2020-11-24,desktop,Vietnam,<Other>,organic,1,3,0,0,0,0,0.0
2020-11-24,desktop,Ecuador,google,organic,1,1,0,0,0,0,0.0
